4815.025065600872,15873.217963218689
6501.8667776584625,16012.376333236694
7327.9320984482765,17493.970673561096
7486.648365080357,20289.140542030334
6872.978056669235,21594.64418411255
4893.17874622345,21866.75200653076
2329.274768292904,21875.486526489258
48.44012755155563,21145.63986682892
-1813.4712643027306,19819.13849925995
-2231.0347086787224,16322.485215187073
-2389.952585339546,12119.870952606201
-2308.7304579019547,7671.8109674453735
-2283.51587587595,3158.889880180359
-2276.667576611042,-585.0692481994629
-2262.0456741452217,-5198.654754638672
-2275.8947318196297,-8711.26471233368
-2441.7349719405174,-12767.393495559692
-2452.958749830723,-16546.35713481903
-2508.1781780719757,-20229.935665130615
-2639.271951854229,-27891.16877269745
-2597.046951830387,-35252.34451389313
-2067.1812795996666,-38309.12534046173
-614.0148444771767,-40590.02156543732
1325.8611677885056,-40842.7263879776
4079.7326051592827,-40807.04358577728
5822.1303576231,-40416.00147151947
7018.839887142181,-39549.21061897278
7517.095459640026,-37665.52553272247
7373.696030259132,-35219.72009944916
6320.2216665148735,-33927.77658653259
5233.0443006157875,-33313.04041671753
3536.908238887787,-33133.454295158386
1061.895109474659,-32507.200491905212
-279.1278627514839,-30091.522297859192
-450.4142227768898,-27511.614247322083
-381.06288546323776,-23844.0068693161
-425.81236988306046,-19980.54170036316
-365.4116232395172,-17044.837202072144
-347.02084362506866,-13534.513932228088
-395.1735126376152,-8921.664548873901
-359.22980481386185,-5385.595244407654
-358.1752563714981,-1242.4496536254883
-366.4259869456291,1789.9753503799438
-298.98050248622894,5870.012343406677
-353.61306470632553,10292.680080413818
-73.3304853439331,14137.819085121155
1324.251394033432,15742.28614616394
3764.8083961606026,15837.84056186676
